date,cases,province_state,country,lat,long,deaths
3/18/20,1,,Antigua and Barbuda,17.0608,-61.7964,0
3/18/20,79,,Argentina,-38.4161,-63.6167,2
3/18/20,84,,Armenia,40.0691,45.0382,0
3/18/20,3,Australian Capital Territory,Australia,-35.4735,149.0124,0
3/18/20,267,New South Wales,Australia,-33.8688,151.2093,5
3/18/20,1,Northern Territory,Australia,-12.4634,130.8456,0
3/18/20,94,Queensland,Australia,-28.0167,153.4,0
3/18/20,37,South Australia,Australia,-34.9285,138.6007,0
3/18/20,10,Tasmania,Australia,-41.4545,145.9707,0
3/18/20,121,Victoria,Australia,-37.8136,144.9631,0
3/18/20,35,Western Australia,Australia,-31.9505,115.8605,1
3/18/20,1646,,Austria,47.5162,14.5501,4
3/18/20,28,,Azerbaijan,40.1431,47.5769,1
3/18/20,1,,Bahamas,25.0343,-77.3963,0
3/18/20,256,,Bahrain,26.0275,50.55,1
3/18/20,14,,Bangladesh,23.685,90.3563,1
3/18/20,2,,Barbados,13.1939,-59.5432,0
3/18/20,51,,Belarus,53.7098,27.9534,0
3/18/20,1486,,Belgium,50.8333,4.0,14
3/18/20,2,,Benin,9.3077,2.3158,0
3/18/20,1,,Bhutan,27.5142,90.4336,0
3/18/20,12,,Bolivia,-16.2902,-63.5887,0
3/18/20,38,,Bosnia and Herzegovina,43.9159,17.6791,0
3/18/20,372,,Brazil,-14.235,-51.9253,3
3/18/20,68,,Brunei,4.5353,114.7277,0
3/18/20,92,,Bulgaria,42.7339,25.4858,2
3/18/20,20,,Burkina Faso,12.2383,-1.5616,1
3/18/20,0,,Cabo Verde,16.5388,-23.0418,0
3/18/20,35,,Cambodia,11.55,104.9167,0
3/18/20,10,,Cameroon,3.8480000000000003,11.5021,0
3/18/20,97,Alberta,Canada,53.9333,-116.5765,0
3/18/20,186,British Columbia,Canada,49.2827,-123.1207,7
3/18/20,9,Grand Princess,Canada,37.6489,-122.6655,0
3/18/20,15,Manitoba,Canada,53.7609,-98.8139,0
3/18/20,11,New Brunswick,Canada,46.5653,-66.4619,0
3/18/20,3,Newfoundland and Labrador,Canada,53.1355,-57.6604,0
3/18/20,12,Nova Scotia,Canada,44.681999999999995,-63.7443,0
3/18/20,221,Ontario,Canada,51.2538,-85.3232,1
3/18/20,1,Prince Edward Island,Canada,46.5107,-63.4168,0
3/18/20,94,Quebec,Canada,52.9399,-73.5491,0
3/18/20,8,Saskatchewan,Canada,52.9399,-106.4509,0
3/18/20,1,,Central African Republic,6.6111,20.9394,0
3/18/20,0,,Chad,15.4542,18.7322,0
3/18/20,238,,Chile,-35.6751,-71.543,0
3/18/20,990,Anhui,China,31.8257,117.2264,6
3/18/20,469,Beijing,China,40.1824,116.4142,8
3/18/20,576,Chongqing,China,30.0572,107.874,6
3/18/20,296,Fujian,China,26.0789,117.9874,1
3/18/20,133,Gansu,China,37.8099,101.0583,2
3/18/20,1370,Guangdong,China,23.3417,113.4244,8
3/18/20,253,Guangxi,China,23.8298,108.7881,2
3/18/20,146,Guizhou,China,26.8154,106.8748,2
3/18/20,168,Hainan,China,19.1959,109.7453,6
3/18/20,318,Hebei,China,39.549,116.1306,6
3/18/20,482,Heilongjiang,China,47.861999999999995,127.7615,13
3/18/20,1273,Henan,China,33.882,113.61399999999999,22
3/18/20,181,Hong Kong,China,22.3,114.2,4
3/18/20,67800,Hubei,China,30.9756,112.2707,3122
3/18/20,1018,Hunan,China,27.6104,111.7088,4
3/18/20,75,Inner Mongolia,China,44.0935,113.9448,1
3/18/20,631,Jiangsu,China,32.9711,119.455,0
3/18/20,935,Jiangxi,China,27.614,115.7221,1
3/18/20,93,Jilin,China,43.6661,126.1923,1
3/18/20,125,Liaoning,China,41.2956,122.6085,1
3/18/20,15,Macau,China,22.1667,113.55,0
3/18/20,75,Ningxia,China,37.2692,106.1655,0
3/18/20,18,Qinghai,China,35.7452,95.9956,0
3/18/20,246,Shaanxi,China,35.1917,108.8701,3
3/18/20,761,Shandong,China,36.3427,118.1498,7
3/18/20,361,Shanghai,China,31.201999999999998,121.4491,3
3/18/20,133,Shanxi,China,37.5777,112.2922,0
3/18/20,540,Sichuan,China,30.6171,102.7103,3
3/18/20,136,Tianjin,China,39.3054,117.323,3
3/18/20,1,Tibet,China,31.6927,88.0924,0
3/18/20,76,Xinjiang,China,41.1129,85.2401,3
3/18/20,176,Yunnan,China,24.974,101.48700000000001,2
3/18/20,1232,Zhejiang,China,29.1832,120.0934,1
3/18/20,93,,Colombia,4.5709,-74.2973,0
3/18/20,1,,Congo (Brazzaville),-4.0383,21.7587,0
3/18/20,4,,Congo (Kinshasa),-4.0383,21.7587,0
3/18/20,50,,Costa Rica,9.7489,-83.7534,0
3/18/20,6,,Cote d'Ivoire,7.54,-5.5471,0
3/18/20,81,,Croatia,45.1,15.2,0
3/18/20,712,,Diamond Princess,0.0,0.0,7
3/18/20,7,,Cuba,22.0,-80.0,1
3/18/20,49,,Cyprus,35.1264,33.4299,0
3/18/20,464,,Czechia,49.8175,15.472999999999999,0
3/18/20,58,Faroe Islands,Denmark,61.8926,-6.9118,0
3/18/20,1,Greenland,Denmark,71.7069,-42.6043,0
3/18/20,1057,,Denmark,56.2639,9.5018,4
3/18/20,1,,Djibouti,11.8251,42.5903,0
3/18/20,21,,Dominican Republic,18.7357,-70.1627,1
3/18/20,111,,Ecuador,-1.8312,-78.1834,2
3/18/20,196,,Egypt,26.0,30.0,6
3/18/20,0,,El Salvador,13.7942,-88.8965,0
3/18/20,4,,Equatorial Guinea,1.5,10.0,0
3/18/20,0,,Eritrea,15.1794,39.7823,0
3/18/20,258,,Estonia,58.5953,25.0136,0
3/18/20,1,,Eswatini,-26.5225,31.4659,0
3/18/20,6,,Ethiopia,9.145,40.4897,0
3/18/20,0,,Fiji,-17.7134,178.065,0
3/18/20,336,,Finland,64.0,26.0,0
3/18/20,11,French Guiana,France,3.9339,-53.1258,0
3/18/20,3,French Polynesia,France,-17.6797,149.4068,0
3/18/20,27,Guadeloupe,France,16.25,-61.5833,0
3/18/20,3,Mayotte,France,-12.8275,45.1662,0
3/18/20,0,New Caledonia,France,-20.9043,165.618,0
3/18/20,12,Reunion,France,-21.1351,55.2471,0
3/18/20,3,Saint Barthelemy,France,17.9,-62.8333,0
3/18/20,3,St Martin,France,18.0708,-63.0501,0
3/18/20,19,Martinique,France,14.6415,-61.0242,1
3/18/20,9043,,France,46.2276,2.2137,148
3/18/20,1,,Gabon,-0.8037,11.6094,0
3/18/20,1,,Gambia,13.4432,-15.3101,0
3/18/20,38,,Georgia,42.3154,43.3569,0
3/18/20,12327,,Germany,51.0,9.0,28
3/18/20,7,,Ghana,7.9465,-1.0232,0
3/18/20,418,,Greece,39.0742,21.8243,5
3/18/20,6,,Guatemala,15.7835,-90.2308,1
3/18/20,1,,Guinea,9.9456,-9.6966,0
3/18/20,7,,Guyana,5.0,-58.75,1
3/18/20,0,,Haiti,18.9712,-72.2852,0
3/18/20,1,,Holy See,41.9029,12.4534,0
3/18/20,9,,Honduras,15.2,-86.2419,0
3/18/20,58,,Hungary,47.1625,19.5033,1
3/18/20,250,,Iceland,64.9631,-19.0208,1
3/18/20,156,,India,21.0,78.0,3
3/18/20,227,,Indonesia,-0.7893,113.9213,19
3/18/20,17361,,Iran,32.0,53.0,1135
3/18/20,164,,Iraq,33.0,44.0,12
3/18/20,292,,Ireland,53.1424,-7.6921,2
3/18/20,304,,Israel,31.0,35.0,0
3/18/20,35713,,Italy,43.0,12.0,2978
3/18/20,13,,Jamaica,18.1096,-77.2975,0
3/18/20,889,,Japan,36.0,138.0,29
3/18/20,52,,Jordan,31.24,36.51,0
3/18/20,35,,Kazakhstan,48.0196,66.9237,0
3/18/20,3,,Kenya,-0.0236,37.9062,0
3/18/20,8413,,"Korea, South",36.0,128.0,84
3/18/20,142,,Kuwait,29.5,47.75,0
3/18/20,3,,Kyrgyzstan,41.2044,74.7661,0
3/18/20,71,,Latvia,56.8796,24.6032,0
3/18/20,133,,Lebanon,33.8547,35.8623,3
3/18/20,2,,Liberia,6.4281,-9.4295,0
3/18/20,28,,Liechtenstein,47.14,9.55,0
3/18/20,27,,Lithuania,55.1694,23.8813,0
3/18/20,203,,Luxembourg,49.8153,6.1296,2
3/18/20,0,,Madagascar,-18.7669,46.8691,0
3/18/20,790,,Malaysia,2.5,112.5,2
3/18/20,13,,Maldives,3.2028,73.2207,0
3/18/20,38,,Malta,35.9375,14.3754,0
3/18/20,1,,Mauritania,21.0079,10.9408,0
3/18/20,3,,Mauritius,-20.2,57.5,0
3/18/20,118,,Mexico,23.6345,-102.5528,0
3/18/20,30,,Moldova,47.4116,28.3699,1
3/18/20,7,,Monaco,43.7333,7.4167,0
3/18/20,6,,Mongolia,46.8625,103.8467,0
3/18/20,2,,Montenegro,42.5,19.3,0
3/18/20,49,,Morocco,31.7917,-7.0926,2
3/18/20,2,,Namibia,-22.9576,18.4904,0
3/18/20,1,,Nepal,28.1667,84.25,0
3/18/20,4,Aruba,Netherlands,12.5186,-70.0358,0
3/18/20,3,Curacao,Netherlands,12.1696,-68.99,0
3/18/20,0,Sint Maarten,Netherlands,18.0425,-63.0548,0
3/18/20,2051,,Netherlands,52.1326,5.2913,58
3/18/20,20,,New Zealand,-40.9006,174.886,0
3/18/20,0,,Nicaragua,12.8654,-85.2072,0
3/18/20,0,,Niger,17.6078,8.0817,0
3/18/20,8,,Nigeria,9.082,8.6753,0
3/18/20,35,,North Macedonia,41.6086,21.7453,0
3/18/20,1550,,Norway,60.472,8.4689,6
3/18/20,39,,Oman,21.0,57.0,0
3/18/20,454,,Pakistan,30.3753,69.3451,2
3/18/20,86,,Panama,8.538,-80.7821,1
3/18/20,0,,Papua New Guinea,-6.315,143.9555,0
3/18/20,11,,Paraguay,-23.4425,-58.4438,0
3/18/20,145,,Peru,-9.19,-75.0152,0
3/18/20,202,,Philippines,13.0,122.0,19
3/18/20,251,,Poland,51.9194,19.1451,5
3/18/20,448,,Portugal,39.3999,-8.2245,2
3/18/20,452,,Qatar,25.3548,51.1839,0
3/18/20,260,,Romania,45.9432,24.9668,0
3/18/20,147,,Russia,60.0,90.0,0
3/18/20,8,,Rwanda,-1.9403,29.8739,0
3/18/20,2,,Saint Lucia,13.9094,-60.9789,0
3/18/20,1,,Saint Vincent and the Grenadines,12.9843,-61.2872,0
3/18/20,119,,San Marino,43.9424,12.4578,11
3/18/20,171,,Saudi Arabia,24.0,45.0,0
3/18/20,31,,Senegal,14.4974,-14.4524,0
3/18/20,83,,Serbia,44.0165,21.0059,0
3/18/20,4,,Seychelles,-4.6796,55.492,0
3/18/20,313,,Singapore,1.2833,103.8333,0
3/18/20,105,,Slovakia,48.669,19.699,1
3/18/20,275,,Slovenia,46.1512,14.9955,1
3/18/20,1,,Somalia,5.1521,46.1996,0
3/18/20,116,,South Africa,-30.5595,22.9375,0
3/18/20,13910,,Spain,40.0,-4.0,623
3/18/20,51,,Sri Lanka,7.0,81.0,0
3/18/20,2,,Sudan,12.8628,30.2176,1
3/18/20,1,,Suriname,3.9193,-56.0278,0
3/18/20,1279,,Sweden,63.0,16.0,10
3/18/20,3028,,Switzerland,46.8182,8.2275,28
3/18/20,100,,Taiwan*,23.7,121.0,1
3/18/20,3,,Tanzania,-6.369,34.8888,0
3/18/20,212,,Thailand,15.0,101.0,1
3/18/20,1,,Togo,8.6195,0.8248,0
3/18/20,7,,Trinidad and Tobago,10.6918,-61.2225,0
3/18/20,29,,Tunisia,34.0,9.0,0
3/18/20,98,,Turkey,38.9637,35.2433,1
3/18/20,0,,Uganda,1.0,32.0,0
3/18/20,14,,Ukraine,48.3794,31.1656,2
3/18/20,113,,United Arab Emirates,24.0,54.0,0
3/18/20,0,Bermuda,United Kingdom,32.3078,-64.7505,0
3/18/20,1,Cayman Islands,United Kingdom,19.3133,-81.2546,1
3/18/20,6,Channel Islands,United Kingdom,49.3723,-2.3644,0
3/18/20,8,Gibraltar,United Kingdom,36.1408,-5.3536,0
3/18/20,0,Isle of Man,United Kingdom,54.2361,-4.5481,0
3/18/20,1,Montserrat,United Kingdom,16.7425,-62.1874,0
3/18/20,5451,,United Kingdom,55.3781,-3.4360000000000004,115
3/18/20,79,,Uruguay,-32.5228,-55.7658,0
3/18/20,8917,,US,37.0902,-95.7129,188
3/18/20,15,,Uzbekistan,41.3775,64.5853,0
3/18/20,36,,Venezuela,6.4238,-66.5897,0
3/18/20,75,,Vietnam,16.0,108.0,0
3/18/20,2,,Zambia,-15.4167,28.2833,0
3/18/20,0,,Zimbabwe,-20.0,30.0,0
3/18/20,0,Diamond Princess,Canada,0.0,0.0,0
3/18/20,0,,Dominica,15.415,-61.371,0
3/18/20,0,,Grenada,12.1165,-61.678999999999995,0
3/18/20,0,,Mozambique,-18.665695,35.529562,0
3/18/20,0,,Syria,34.802075,38.99681500000001,0
3/18/20,0,,Timor-Leste,-8.874217,125.727539,0
3/18/20,0,,Belize,13.1939,-59.5432,0
3/18/20,0,,Laos,19.856270000000002,102.495496,0
3/18/20,0,,Libya,26.3351,17.228331,0
3/18/20,41,,West Bank and Gaza,31.9522,35.2332,0
3/18/20,0,,Guinea-Bissau,11.8037,-15.1804,0
3/18/20,0,,Mali,17.570692,-3.996166000000001,0
3/18/20,0,,Saint Kitts and Nevis,17.357822,-62.782998,0
3/18/20,0,Northwest Territories,Canada,64.8255,-124.8457,0
3/18/20,0,Yukon,Canada,64.2823,-135.0,0
3/18/20,0,,Kosovo,42.602636,20.902977,0
3/18/20,0,,Burma,21.9162,95.956,0
3/18/20,0,Anguilla,United Kingdom,18.2206,-63.0686,0
3/18/20,0,British Virgin Islands,United Kingdom,18.4207,-64.64,0
3/18/20,0,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,0
3/18/20,0,,MS Zaandam,0.0,0.0,0
3/18/20,0,,Botswana,-22.3285,24.6849,0
3/18/20,0,,Burundi,-3.3731,29.9189,0
3/18/20,0,,Sierra Leone,8.460555000000001,-11.779889,0
3/18/20,0,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,0
3/18/20,0,,Malawi,-13.254307999999998,34.301525,0
3/18/20,0,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,0
3/18/20,0,Saint Pierre and Miquelon,France,46.8852,-56.3159,0
3/18/20,0,,South Sudan,6.8770000000000024,31.307,0
3/18/20,0,,Western Sahara,24.2155,-12.8858,0
3/18/20,0,,Sao Tome and Principe,0.18636,6.613081,0
3/18/20,0,,Yemen,15.552726999999999,48.516388,0
3/18/20,0,,Comoros,-11.6455,43.3333,0
3/18/20,0,,Tajikistan,38.861034000000004,71.276093,0
3/18/20,0,,Lesotho,-29.609988,28.233608,0
3/19/20,22,,Afghanistan,33.0,65.0,0
3/19/20,64,,Albania,41.1533,20.1683,2
3/19/20,87,,Algeria,28.0339,1.6596,9
3/19/20,53,,Andorra,42.5063,1.5218,0
3/19/20,0,,Angola,-11.2027,17.8739,0
3/19/20,1,,Antigua and Barbuda,17.0608,-61.7964,0
3/19/20,97,,Argentina,-38.4161,-63.6167,3
3/19/20,115,,Armenia,40.0691,45.0382,0
3/19/20,4,Australian Capital Territory,Australia,-35.4735,149.0124,0
3/19/20,307,New South Wales,Australia,-33.8688,151.2093,5
3/19/20,1,Northern Territory,Australia,-12.4634,130.8456,0
3/19/20,144,Queensland,Australia,-28.0167,153.4,0
3/19/20,42,South Australia,Australia,-34.9285,138.6007,0
3/19/20,10,Tasmania,Australia,-41.4545,145.9707,0
3/19/20,121,Victoria,Australia,-37.8136,144.9631,0
3/19/20,52,Western Australia,Australia,-31.9505,115.8605,1
3/19/20,2013,,Austria,47.5162,14.5501,6
3/19/20,44,,Azerbaijan,40.1431,47.5769,1
3/19/20,3,,Bahamas,25.0343,-77.3963,0
3/19/20,278,,Bahrain,26.0275,50.55,1
3/19/20,17,,Bangladesh,23.685,90.3563,1
3/19/20,5,,Barbados,13.1939,-59.5432,0
3/19/20,51,,Belarus,53.7098,27.9534,0
3/19/20,1795,,Belgium,50.8333,4.0,21
3/19/20,2,,Benin,9.3077,2.3158,0
3/19/20,1,,Bhutan,27.5142,90.4336,0
3/19/20,12,,Bolivia,-16.2902,-63.5887,0
3/19/20,63,,Bosnia and Herzegovina,43.9159,17.6791,0
3/19/20,621,,Brazil,-14.235,-51.9253,6
3/19/20,75,,Brunei,4.5353,114.7277,0
3/19/20,94,,Bulgaria,42.7339,25.4858,3
3/19/20,33,,Burkina Faso,12.2383,-1.5616,1
3/19/20,0,,Cabo Verde,16.5388,-23.0418,0
3/19/20,37,,Cambodia,11.55,104.9167,0
3/19/20,13,,Cameroon,3.8480000000000003,11.5021,0
3/19/20,119,Alberta,Canada,53.9333,-116.5765,0
3/19/20,231,British Columbia,Canada,49.2827,-123.1207,7
3/19/20,9,Grand Princess,Canada,37.6489,-122.6655,0
3/19/20,17,Manitoba,Canada,53.7609,-98.8139,0
3/19/20,11,New Brunswick,Canada,46.5653,-66.4619,0
3/19/20,3,Newfoundland and Labrador,Canada,53.1355,-57.6604,0
3/19/20,14,Nova Scotia,Canada,44.681999999999995,-63.7443,0
3/19/20,257,Ontario,Canada,51.2538,-85.3232,1
3/19/20,2,Prince Edward Island,Canada,46.5107,-63.4168,0
3/19/20,121,Quebec,Canada,52.9399,-73.5491,1
3/19/20,16,Saskatchewan,Canada,52.9399,-106.4509,0
3/19/20,1,,Central African Republic,6.6111,20.9394,0
3/19/20,1,,Chad,15.4542,18.7322,0
3/19/20,238,,Chile,-35.6751,-71.543,0
3/19/20,990,Anhui,China,31.8257,117.2264,6
3/19/20,480,Beijing,China,40.1824,116.4142,8
3/19/20,576,Chongqing,China,30.0572,107.874,6
3/19/20,296,Fujian,China,26.0789,117.9874,1
3/19/20,134,Gansu,China,37.8099,101.0583,2
3/19/20,1378,Guangdong,China,23.3417,113.4244,8
3/19/20,253,Guangxi,China,23.8298,108.7881,2
3/19/20,146,Guizhou,China,26.8154,106.8748,2
3/19/20,168,Hainan,China,19.1959,109.7453,6
3/19/20,318,Hebei,China,39.549,116.1306,6
3/19/20,483,Heilongjiang,China,47.861999999999995,127.7615,13
3/19/20,1273,Henan,China,33.882,113.61399999999999,22
3/19/20,208,Hong Kong,China,22.3,114.2,4
3/19/20,67800,Hubei,China,30.9756,112.2707,3130
3/19/20,1018,Hunan,China,27.6104,111.7088,4
3/19/20,75,Inner Mongolia,China,44.0935,113.9448,1
3/19/20,631,Jiangsu,China,32.9711,119.455,0
3/19/20,935,Jiangxi,China,27.614,115.7221,1
3/19/20,93,Jilin,China,43.6661,126.1923,1
3/19/20,125,Liaoning,China,41.2956,122.6085,1
3/19/20,17,Macau,China,22.1667,113.55,0
3/19/20,75,Ningxia,China,37.2692,106.1655,0
3/19/20,18,Qinghai,China,35.7452,95.9956,0
3/19/20,246,Shaanxi,China,35.1917,108.8701,3
3/19/20,761,Shandong,China,36.3427,118.1498,7
3/19/20,363,Shanghai,China,31.201999999999998,121.4491,3
3/19/20,133,Shanxi,China,37.5777,112.2922,0
3/19/20,540,Sichuan,China,30.6171,102.7103,3
3/19/20,137,Tianjin,China,39.3054,117.323,3
3/19/20,1,Tibet,China,31.6927,88.0924,0
3/19/20,76,Xinjiang,China,41.1129,85.2401,3
3/19/20,176,Yunnan,China,24.974,101.48700000000001,2
3/19/20,1233,Zhejiang,China,29.1832,120.0934,1
3/19/20,102,,Colombia,4.5709,-74.2973,0
3/19/20,3,,Congo (Brazzaville),-4.0383,21.7587,0
3/19/20,14,,Congo (Kinshasa),-4.0383,21.7587,0
3/19/20,69,,Costa Rica,9.7489,-83.7534,1
3/19/20,9,,Cote d'Ivoire,7.54,-5.5471,0
3/19/20,105,,Croatia,45.1,15.2,1
3/19/20,712,,Diamond Princess,0.0,0.0,7
3/19/20,11,,Cuba,22.0,-80.0,1
3/19/20,67,,Cyprus,35.1264,33.4299,0
3/19/20,694,,Czechia,49.8175,15.472999999999999,0
3/19/20,72,Faroe Islands,Denmark,61.8926,-6.9118,0
3/19/20,2,Greenland,Denmark,71.7069,-42.6043,0
3/19/20,1151,,Denmark,56.2639,9.5018,6
3/19/20,1,,Djibouti,11.8251,42.5903,0
3/19/20,34,,Dominican Republic,18.7357,-70.1627,2
3/19/20,199,,Ecuador,-1.8312,-78.1834,3
3/19/20,256,,Egypt,26.0,30.0,6
3/19/20,1,,El Salvador,13.7942,-88.8965,0
3/19/20,6,,Equatorial Guinea,1.5,10.0,0
3/19/20,0,,Eritrea,15.1794,39.7823,0
3/19/20,267,,Estonia,58.5953,25.0136,0
3/19/20,1,,Eswatini,-26.5225,31.4659,0
3/19/20,6,,Ethiopia,9.145,40.4897,0
3/19/20,1,,Fiji,-17.7134,178.065,0
3/19/20,400,,Finland,64.0,26.0,0
3/19/20,11,French Guiana,France,3.9339,-53.1258,0
3/19/20,6,French Polynesia,France,-17.6797,149.4068,0
3/19/20,33,Guadeloupe,France,16.25,-61.5833,0
3/19/20,3,Mayotte,France,-12.8275,45.1662,0
3/19/20,2,New Caledonia,France,-20.9043,165.618,0
3/19/20,14,Reunion,France,-21.1351,55.2471,0
3/19/20,3,Saint Barthelemy,France,17.9,-62.8333,0
3/19/20,4,St Martin,France,18.0708,-63.0501,0
3/19/20,23,Martinique,France,14.6415,-61.0242,1
3/19/20,10871,,France,46.2276,2.2137,243
3/19/20,1,,Gabon,-0.8037,11.6094,0
3/19/20,1,,Gambia,13.4432,-15.3101,0
3/19/20,40,,Georgia,42.3154,43.3569,0
3/19/20,15320,,Germany,51.0,9.0,44
3/19/20,11,,Ghana,7.9465,-1.0232,0
3/19/20,418,,Greece,39.0742,21.8243,6
3/19/20,9,,Guatemala,15.7835,-90.2308,1
3/19/20,1,,Guinea,9.9456,-9.6966,0
3/19/20,7,,Guyana,5.0,-58.75,1
3/19/20,0,,Haiti,18.9712,-72.2852,0
3/19/20,1,,Holy See,41.9029,12.4534,0
3/19/20,12,,Honduras,15.2,-86.2419,0
3/19/20,73,,Hungary,47.1625,19.5033,1
3/19/20,330,,Iceland,64.9631,-19.0208,1
3/19/20,194,,India,21.0,78.0,4
3/19/20,311,,Indonesia,-0.7893,113.9213,25
3/19/20,18407,,Iran,32.0,53.0,1284
3/19/20,192,,Iraq,33.0,44.0,13
3/19/20,557,,Ireland,53.1424,-7.6921,3
3/19/20,427,,Israel,31.0,35.0,0
3/19/20,41035,,Italy,43.0,12.0,3405
3/19/20,15,,Jamaica,18.1096,-77.2975,1
3/19/20,924,,Japan,36.0,138.0,29
3/19/20,69,,Jordan,31.24,36.51,0
3/19/20,44,,Kazakhstan,48.0196,66.9237,0
3/19/20,7,,Kenya,-0.0236,37.9062,0
3/19/20,8565,,"Korea, South",36.0,128.0,91
3/19/20,148,,Kuwait,29.5,47.75,0
3/19/20,3,,Kyrgyzstan,41.2044,74.7661,0
3/19/20,86,,Latvia,56.8796,24.6032,0
3/19/20,157,,Lebanon,33.8547,35.8623,4
3/19/20,2,,Liberia,6.4281,-9.4295,0
3/19/20,28,,Liechtenstein,47.14,9.55,0
3/19/20,36,,Lithuania,55.1694,23.8813,0
3/19/20,335,,Luxembourg,49.8153,6.1296,4
3/19/20,0,,Madagascar,-18.7669,46.8691,0
3/19/20,900,,Malaysia,2.5,112.5,2
3/19/20,13,,Maldives,3.2028,73.2207,0
3/19/20,53,,Malta,35.9375,14.3754,0
3/19/20,2,,Mauritania,21.0079,10.9408,0
3/19/20,3,,Mauritius,-20.2,57.5,0
3/19/20,164,,Mexico,23.6345,-102.5528,1
3/19/20,49,,Moldova,47.4116,28.3699,1
3/19/20,7,,Monaco,43.7333,7.4167,0
3/19/20,6,,Mongolia,46.8625,103.8467,0
3/19/20,3,,Montenegro,42.5,19.3,0
3/19/20,63,,Morocco,31.7917,-7.0926,2
3/19/20,3,,Namibia,-22.9576,18.4904,0
3/19/20,1,,Nepal,28.1667,84.25,0
3/19/20,4,Aruba,Netherlands,12.5186,-70.0358,0
3/19/20,3,Curacao,Netherlands,12.1696,-68.99,1
3/19/20,0,Sint Maarten,Netherlands,18.0425,-63.0548,0
3/19/20,2460,,Netherlands,52.1326,5.2913,76
3/19/20,28,,New Zealand,-40.9006,174.886,0
3/19/20,1,,Nicaragua,12.8654,-85.2072,0
3/19/20,0,,Niger,17.6078,8.0817,0
3/19/20,8,,Nigeria,9.082,8.6753,0
3/19/20,48,,North Macedonia,41.6086,21.7453,0
3/19/20,1746,,Norway,60.472,8.4689,7
3/19/20,48,,Oman,21.0,57.0,0
3/19/20,501,,Pakistan,30.3753,69.3451,3
3/19/20,109,,Panama,8.538,-80.7821,1
3/19/20,0,,Papua New Guinea,-6.315,143.9555,0
3/19/20,11,,Paraguay,-23.4425,-58.4438,0
3/19/20,234,,Peru,-9.19,-75.0152,0
3/19/20,217,,Philippines,13.0,122.0,17
3/19/20,355,,Poland,51.9194,19.1451,5
3/19/20,785,,Portugal,39.3999,-8.2245,3
3/19/20,460,,Qatar,25.3548,51.1839,0
3/19/20,277,,Romania,45.9432,24.9668,0
3/19/20,199,,Russia,60.0,90.0,1
3/19/20,8,,Rwanda,-1.9403,29.8739,0
3/19/20,2,,Saint Lucia,13.9094,-60.9789,0
3/19/20,1,,Saint Vincent and the Grenadines,12.9843,-61.2872,0
3/19/20,119,,San Marino,43.9424,12.4578,11
3/19/20,274,,Saudi Arabia,24.0,45.0,0
3/19/20,31,,Senegal,14.4974,-14.4524,0
3/19/20,103,,Serbia,44.0165,21.0059,0
3/19/20,6,,Seychelles,-4.6796,55.492,0
3/19/20,345,,Singapore,1.2833,103.8333,0
3/19/20,123,,Slovakia,48.669,19.699,1
3/19/20,286,,Slovenia,46.1512,14.9955,1
3/19/20,1,,Somalia,5.1521,46.1996,0
3/19/20,150,,South Africa,-30.5595,22.9375,0
3/19/20,17963,,Spain,40.0,-4.0,830
3/19/20,60,,Sri Lanka,7.0,81.0,0
3/19/20,2,,Sudan,12.8628,30.2176,1
3/19/20,1,,Suriname,3.9193,-56.0278,0
3/19/20,1439,,Sweden,63.0,16.0,11
3/19/20,4075,,Switzerland,46.8182,8.2275,41
3/19/20,108,,Taiwan*,23.7,121.0,1
3/19/20,6,,Tanzania,-6.369,34.8888,0
3/19/20,272,,Thailand,15.0,101.0,1
3/19/20,1,,Togo,8.6195,0.8248,0
3/19/20,9,,Trinidad and Tobago,10.6918,-61.2225,0
3/19/20,39,,Tunisia,34.0,9.0,1
3/19/20,192,,Turkey,38.9637,35.2433,3
3/19/20,0,,Uganda,1.0,32.0,0
3/19/20,16,,Ukraine,48.3794,31.1656,2
3/19/20,140,,United Arab Emirates,24.0,54.0,0
3/19/20,2,Bermuda,United Kingdom,32.3078,-64.7505,0
3/19/20,3,Cayman Islands,United Kingdom,19.3133,-81.2546,1
3/19/20,11,Channel Islands,United Kingdom,49.3723,-2.3644,0
3/19/20,10,Gibraltar,United Kingdom,36.1408,-5.3536,0
3/19/20,0,Isle of Man,United Kingdom,54.2361,-4.5481,0
3/19/20,1,Montserrat,United Kingdom,16.7425,-62.1874,0
3/19/20,6506,,United Kingdom,55.3781,-3.4360000000000004,158
3/19/20,94,,Uruguay,-32.5228,-55.7658,0
3/19/20,14157,,US,37.0902,-95.7129,265
3/19/20,23,,Uzbekistan,41.3775,64.5853,0
3/19/20,42,,Venezuela,6.4238,-66.5897,0
3/19/20,85,,Vietnam,16.0,108.0,0
3/19/20,2,,Zambia,-15.4167,28.2833,0
3/19/20,0,,Zimbabwe,-20.0,30.0,0
3/19/20,0,Diamond Princess,Canada,0.0,0.0,0
3/19/20,0,,Dominica,15.415,-61.371,0
3/19/20,0,,Grenada,12.1165,-61.678999999999995,0
3/19/20,0,,Mozambique,-18.665695,35.529562,0
3/19/20,0,,Syria,34.802075,38.99681500000001,0
